172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/catalog/product/cache/small_image/240x300/beff4985b56e3afdbeabfc89641a4582/l/t/lt02.jpg HTTP/1.1" 200 16086 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/catalog/product/cache/small_image/240x300/beff4985b56e3afdbeabfc89641a4582/m/t/mt07-gray_main.jpg HTTP/1.1" 200 7609 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/catalog/product/cache/small_image/240x300/beff4985b56e3afdbeabfc89641a4582/w/t/wt09-white_main.jpg HTTP/1.1" 200 7245 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/css/print.css HTTP/1.1" 200 1024 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/regular/opensans-400.woff2 HTTP/1.1" 200 18148 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/Luma-Icons.woff2 HTTP/1.1" 200 3570 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/bold/opensans-700.woff2 HTTP/1.1" 200 17968 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/light/opensans-300.woff2 HTTP/1.1" 200 17736 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:57 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/semibold/opensans-600.woff2 HTTP/1.1" 200 18280 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:57 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/jquery/jquery.mobile.custom.js HTTP/1.1" 200 7275 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
